CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,SOIL_PH_HIGH,CROPDURATION,CROPDURATION_MAX,TEMP,MAX_TEMP,WATERREQUIRED,WATERREQUIRED_MAX,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_MAX,N,N_MAX,P,P_MAX,K,K_MAX
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.3,6.5,65.2,90,29.3,30,498.5,700,50.4,55,37.5,60,24.9,40,30.3,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.1,6.5,86.5,90,22,30,618.1,700,53.6,55,35.6,60,24.4,40,28.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.5,6.5,83.1,90,20.4,30,515.9,700,54.4,55,31,60,32.8,40,28.5,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.3,6.5,72.7,90,24.3,30,607.7,700,53.3,55,39,60,27.9,40,21.6,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.8,6.5,70.1,90,22.5,30,533.6,700,51.9,55,32.7,60,34.4,40,32.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.4,6.5,85.2,90,21.4,30,464.8,700,52.3,55,58.2,60,26.8,40,32.2,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.8,6.5,86,90,24,30,410.1,700,50.4,55,39.8,60,22.2,40,21.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.8,6.5,83.2,90,29.6,30,443.3,700,54.3,55,55.6,60,36.9,40,30.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.9,6.5,77.4,90,23.3,30,665,700,54.1,55,38.6,60,24.4,40,33.7,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.7,6.5,84.2,90,27.7,30,574.6,700,50.6,55,32.5,60,28.7,40,27.3,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.4,6.5,66.5,90,21.8,30,514.6,700,53.6,55,53.2,60,37.4,40,30.3,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6,6.5,66.2,90,26.1,30,576,700,51.9,55,48.7,60,25.1,40,33.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.9,6.5,84.3,90,25.9,30,614.3,700,53.6,55,50.2,60,30.9,40,30.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.5,6.5,61.5,90,21.2,30,499.2,700,54.7,55,55.6,60,24.5,40,20.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6.2,6.5,71.5,90,27,30,456.4,700,53.3,55,34.1,60,27.4,40,21.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.5,6.5,77.2,90,28.4,30,658.5,700,50.5,55,53.3,60,34.1,40,35.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.1,6.5,63.5,90,23.4,30,440,700,52.2,55,37.5,60,30.1,40,34.5,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.7,6.5,65.3,90,28.2,30,487.8,700,52.8,55,39.3,60,34,40,37.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.1,6.5,79.7,90,25.5,30,596.5,700,53.3,55,45,60,24.2,40,39.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.6,6.5,78.1,90,20.2,30,555.8,700,50.8,55,58.6,60,30.3,40,36.7,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.4,6.5,65.3,90,22.1,30,537.2,700,52.9,55,38.9,60,29.8,40,29.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.6,6.5,77,90,26.5,30,555.6,700,51.9,55,55.4,60,23.7,40,31.6,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.4,6.5,75.4,90,28.8,30,474.8,700,54.2,55,40.7,60,24,40,23.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.8,6.5,77.9,90,21.8,30,571.8,700,53.3,55,32.4,60,21.5,40,38.3,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.1,6.5,85.5,90,27.2,30,408.6,700,54.9,55,56.3,60,30.4,40,20.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.8,6.5,73.3,90,25.4,30,449.4,700,53,55,51.1,60,25.8,40,20.7,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.7,6.5,80.7,90,26.4,30,447.1,700,51.5,55,50.8,60,26.6,40,26.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.8,6.5,64.9,90,22.6,30,409.7,700,54.3,55,40.7,60,37.9,40,26.1,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.2,6.5,81.9,90,27.7,30,461.9,700,53.3,55,32.1,60,35.2,40,34.1,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.4,6.5,77.9,90,20.9,30,448.4,700,50,55,59.9,60,29.6,40,29.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.2,6.5,75.8,90,24.2,30,584.8,700,54.2,55,31.2,60,32.3,40,28.4,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.8,6.5,60.5,90,29.6,30,481.8,700,53.4,55,36.8,60,31.1,40,36.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.4,6.5,76.6,90,27.8,30,605.2,700,53.8,55,35.7,60,31.7,40,33.3,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.8,6.5,63.1,90,25.8,30,562.7,700,54.8,55,45.3,60,31.3,40,30.7,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.2,6.5,61.8,90,21.4,30,609.1,700,53.1,55,34.3,60,37.3,40,28.1,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.1,6.5,60.1,90,22.9,30,548.4,700,52.1,55,33.7,60,21.9,40,23.2,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.3,6.5,85.3,90,21.8,30,557.7,700,54.3,55,40.9,60,37.3,40,32.4,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.4,6.5,82.7,90,24.3,30,692.6,700,50.9,55,53.9,60,33.9,40,33.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.9,6.5,67.1,90,26.2,30,490.9,700,54.2,55,59.2,60,27.2,40,31.5,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.8,6.5,62.6,90,27.2,30,402.4,700,54.9,55,41.9,60,34.1,40,33.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.7,6.5,70.9,90,22.5,30,452.6,700,51.7,55,47.4,60,26.9,40,21.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.8,6.5,69.6,90,23.9,30,431.9,700,53.5,55,36.9,60,39.2,40,33.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.4,6.5,71.3,90,21.2,30,630.4,700,53.5,55,43.9,60,31.2,40,37.4,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.6,6.5,68.5,90,25.3,30,487.6,700,54.4,55,49.8,60,28.6,40,30.9,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.9,6.5,68.8,90,23.8,30,590.2,700,52.7,55,37.6,60,33,40,30,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.2,6.5,70.8,90,29.1,30,470.8,700,53,55,51.8,60,26.3,40,22.3,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6,6.5,83.6,90,28.1,30,683.2,700,51.7,55,60,60,27.2,40,30.7,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.6,6.5,64.1,90,25.6,30,682.3,700,50.4,55,31.7,60,31.9,40,34.3,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.1,6.5,68.6,90,20.4,30,642.6,700,54.8,55,32.8,60,23.5,40,29.3,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.3,6.5,81.2,90,20.9,30,659.7,700,51.9,55,37.9,60,38.8,40,34.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6,6.5,69.6,90,21.1,30,494.5,700,50,55,43.3,60,34.4,40,22,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.2,6.5,64.8,90,24,30,423.7,700,50.3,55,30.1,60,30.2,40,32.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5,6.5,66.1,90,22.5,30,671.9,700,51.4,55,35.1,60,21.1,40,27,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6,6.5,71.2,90,25.8,30,449.6,700,51.8,55,56.7,60,27.5,40,36.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6,6.5,83.5,90,29.3,30,698.2,700,54.1,55,32.3,60,31.1,40,35.7,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.7,6.5,80.6,90,25.8,30,646.3,700,52.6,55,58.2,60,39.2,40,36,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.9,6.5,78.1,90,21,30,677.1,700,53.6,55,40,60,25,40,32.2,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.9,6.5,69.4,90,29.2,30,496.8,700,53.4,55,34.8,60,28.3,40,39.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6,6.5,86.8,90,27.7,30,582.6,700,52.2,55,43.3,60,32.9,40,27.3,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.1,6.5,73.3,90,20.6,30,569.4,700,50.1,55,52.5,60,26.8,40,26.1,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.6,6.5,77.5,90,29.5,30,493.7,700,54,55,56.7,60,23.9,40,27.6,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6,6.5,87.6,90,29.5,30,559.7,700,51.6,55,40.9,60,36.8,40,27.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.9,6.5,66.9,90,29.6,30,454.5,700,52.9,55,35,60,34.4,40,37.4,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.1,6.5,80.3,90,28.6,30,409.4,700,50.5,55,54.7,60,25.3,40,38.1,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.1,6.5,73.7,90,21.5,30,455.3,700,54.4,55,41.7,60,32.1,40,31.7,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.5,6.5,64.8,90,22.1,30,643.3,700,53.6,55,45.2,60,39.3,40,27.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.1,6.5,72,90,22.3,30,529.4,700,52,55,54.7,60,21.7,40,32.4,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.4,6.5,87.5,90,24.5,30,554.9,700,52.8,55,44.8,60,29.7,40,26.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.9,6.5,83.6,90,25.3,30,647.6,700,51.4,55,57.9,60,25.9,40,20.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.7,6.5,83.8,90,21.6,30,555.1,700,54.5,55,31.9,60,39.8,40,33.4,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.4,6.5,74.8,90,25.6,30,677.2,700,50.1,55,59,60,34,40,29.9,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.1,6.5,87,90,26.8,30,486.9,700,50.4,55,42.7,60,24.8,40,38.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6,6.5,68.2,90,27.8,30,631.9,700,51.7,55,56.8,60,22.1,40,39.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.9,6.5,63,90,23.6,30,460,700,50.2,55,54.2,60,24.2,40,28.6,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.3,6.5,62.2,90,23.8,30,663.8,700,52.8,55,38.2,60,37.1,40,30.2,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.2,6.5,78.5,90,24.4,30,460.9,700,54.8,55,32.2,60,37,40,27.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.3,6.5,60.5,90,21.6,30,603.6,700,54,55,41.1,60,29.1,40,21.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.3,6.5,68.7,90,29,30,573.5,700,50.1,55,54.8,60,29.5,40,23.7,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.1,6.5,81.6,90,24.9,30,533.3,700,51.8,55,55,60,36.8,40,39.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.7,6.5,81.6,90,23.1,30,540.6,700,51.3,55,46.7,60,31.8,40,25.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6.3,6.5,81.8,90,24.7,30,523.6,700,53,55,43.7,60,30.6,40,33.1,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.2,6.5,79.6,90,21.8,30,400.9,700,50.6,55,43.8,60,34.5,40,28.7,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.8,6.5,72.6,90,26,30,657.5,700,54,55,48.3,60,31,40,26.3,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.3,6.5,85.6,90,24,30,670.7,700,51.9,55,59.8,60,28,40,22,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.2,6.5,86.5,90,29.2,30,638.9,700,52.2,55,54.2,60,31.2,40,33.6,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.3,6.5,60.8,90,22.3,30,493.6,700,51,55,41.5,60,22.8,40,29.9,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.7,6.5,82.4,90,26.2,30,612.8,700,51,55,56.3,60,35.6,40,28,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.7,6.5,68.2,90,24.4,30,561.4,700,54.6,55,41.4,60,33.5,40,28,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6,6.5,81.3,90,28.3,30,641.6,700,54.9,55,53,60,20.6,40,21.3,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.5,6.5,89,90,21.6,30,511.1,700,52.5,55,53.9,60,24.3,40,31.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.9,6.5,68.5,90,24,30,494,700,53.5,55,42.8,60,25,40,35.9,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.2,6.5,79.9,90,22.3,30,523.2,700,50.2,55,37,60,37.6,40,25.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.1,6.5,82.8,90,21.8,30,631.3,700,53.2,55,50.1,60,37.4,40,30,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.1,6.5,83.7,90,24.4,30,461.9,700,52,55,47.5,60,31.1,40,32.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6,6.5,60.4,90,25.2,30,468.3,700,50.6,55,32.5,60,37.4,40,24,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.2,6.5,89.1,90,20.6,30,414.1,700,54,55,49.8,60,33.2,40,29.4,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.2,6.5,86.9,90,27.3,30,435.6,700,53.2,55,35.4,60,36,40,27.6,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.2,6.5,75.2,90,25.4,30,526.2,700,50.2,55,42.3,60,29.2,40,31.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.7,6.5,63.9,90,22.3,30,622.8,700,54.2,55,47.6,60,32.8,40,27.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.5,6.5,64.6,90,20.3,30,476.5,700,53.1,55,32.7,60,37.1,40,33.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.6,6.5,77.9,90,20.2,30,503.3,700,51.7,55,32.8,60,33.1,40,29.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.3,6.5,66.9,90,27.2,30,661.9,700,52.8,55,36.1,60,26.1,40,38.4,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.4,6.5,85.6,90,21.3,30,542.1,700,53.6,55,44.2,60,39.1,40,21,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.1,6.5,62.7,90,20.8,30,699.3,700,52.9,55,47.8,60,27.8,40,25.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.1,6.5,63.6,90,27.2,30,604.6,700,53.3,55,58.1,60,36.8,40,21,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.2,6.5,80.3,90,28.8,30,584.2,700,50.8,55,34,60,25.3,40,23.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.4,6.5,80.2,90,25.5,30,450.9,700,53.9,55,53,60,22.6,40,26,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.2,6.5,89.6,90,27.1,30,624.6,700,51.9,55,52.6,60,38.6,40,26.7,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6,6.5,79.5,90,27.2,30,606.5,700,51.5,55,42.8,60,20.1,40,25.7,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.4,6.5,82.4,90,28.3,30,610.5,700,54.5,55,39.3,60,31.1,40,38.3,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.6,6.5,64.6,90,27.1,30,528.9,700,54,55,40.8,60,26.2,40,34.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.9,6.5,86.5,90,24.6,30,604.7,700,50.6,55,51.5,60,28.2,40,28.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.3,6.5,76.8,90,28.1,30,496.5,700,51.3,55,44.8,60,35.5,40,34.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.9,6.5,60.1,90,20.5,30,690.1,700,51.7,55,45.6,60,30.1,40,22.7,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.9,6.5,89.1,90,21.3,30,635.4,700,53.2,55,44.5,60,38.9,40,34.7,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.6,6.5,78,90,26.6,30,574.9,700,53.3,55,31.1,60,32.7,40,20.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.7,6.5,87.9,90,20.7,30,664.3,700,54.8,55,45.4,60,36.5,40,40,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.1,6.5,74.8,90,28.8,30,442.1,700,55,55,32.5,60,22.9,40,31.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.1,6.5,73.1,90,23.7,30,489.9,700,54.9,55,38.5,60,38.6,40,33.5,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6.1,6.5,75.5,90,20.7,30,550.7,700,52.4,55,42.8,60,38.1,40,32.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.8,6.5,60.8,90,23.3,30,532.5,700,52.6,55,51.3,60,38,40,35.9,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6,6.5,67.6,90,21.4,30,553.3,700,53.4,55,58.2,60,28.6,40,27.1,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6.1,6.5,81,90,20,30,532.6,700,50.3,55,35.4,60,21.9,40,36.2,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.1,6.5,61,90,26.3,30,640.8,700,54,55,46.4,60,35.6,40,25.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.3,6.5,61.9,90,22.3,30,667.3,700,53.4,55,57.3,60,34.2,40,26.6,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.6,6.5,80.2,90,24.4,30,611.8,700,50.7,55,55.4,60,35.5,40,32.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.5,6.5,75,90,26.8,30,434.7,700,53.5,55,52.5,60,20.6,40,25.3,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,6.2,6.5,77.3,90,20,30,676.3,700,53.7,55,54.8,60,27.2,40,33.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6.4,6.5,83.9,90,20.8,30,628.8,700,52.8,55,56.8,60,38.8,40,27.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.4,6.5,66.4,90,26.8,30,608.5,700,52.7,55,51.3,60,30.5,40,39.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.2,6.5,63.4,90,20.8,30,589.8,700,51.9,55,47.8,60,39.5,40,38.8,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.4,6.5,60.7,90,23.8,30,503.7,700,54.7,55,54.2,60,38,40,37.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.4,6.5,79.8,90,20.9,30,412.8,700,50.5,55,37.3,60,39,40,23.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.8,6.5,62.4,90,25,30,465.8,700,52.2,55,43.5,60,24.8,40,29,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.1,6.5,70,90,21.9,30,533.2,700,54.5,55,50.5,60,29.4,40,37.4,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6,6.5,75.1,90,23.6,30,621.4,700,53.6,55,38.5,60,36.2,40,38.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6.2,6.5,89,90,22.4,30,636.5,700,53.8,55,36.8,60,33.3,40,23.6,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6,6.5,88.6,90,28.9,30,659.8,700,52.6,55,50.2,60,33.9,40,27.1,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5.6,6.5,67.8,90,22.2,30,433.8,700,50.5,55,46.2,60,40,40,28.2,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.3,6.5,83.3,90,21.8,30,489.7,700,52.1,55,49.3,60,26.8,40,28.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.5,6.5,69.3,90,25.9,30,420,700,54.9,55,48.7,60,29.9,40,22.1,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.2,6.5,71.3,90,21.7,30,671.2,700,52.4,55,30.6,60,28.2,40,23.1,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.3,6.5,82.8,90,24.4,30,650.8,700,53.4,55,51.2,60,34,40,24.9,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,6,6.5,68.9,90,22,30,526.2,700,52.7,55,31.7,60,26.1,40,32.7,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,5,6.5,80,90,22.4,30,595.1,700,51.2,55,41.8,60,31.9,40,24.6,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.3,6.5,87.9,90,21.7,30,640.9,700,50.5,55,53.9,60,25.4,40,31.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6.2,6.5,88.9,90,23.1,30,466.6,700,52,55,36.9,60,22.6,40,22.1,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6,6.5,74.3,90,25.4,30,511.4,700,50.4,55,31.9,60,33.6,40,28.1,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,6,6.5,76.1,90,26.9,30,453.9,700,53.1,55,37.8,60,36.2,40,21.2,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.9,6.5,70.9,90,21.4,30,534.3,700,52.4,55,33.3,60,23.5,40,23.7,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.1,6.5,61.6,90,24,30,467.3,700,53.2,55,53.7,60,36.1,40,26.1,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.7,6.5,74.1,90,22.8,30,639.9,700,53.5,55,59.4,60,32.7,40,22.7,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5,6.5,62,90,24.9,30,533.6,700,50.8,55,35.3,60,20.7,40,35.8,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.1,6.5,73.5,90,20,30,585.7,700,51.2,55,50.5,60,27.4,40,36.3,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.2,6.5,70.1,90,25.6,30,638.8,700,52.5,55,41.8,60,33.7,40,24.9,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.4,6.5,74.4,90,26.2,30,404.9,700,50.5,55,56.5,60,30.8,40,25.9,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.1,6.5,74.9,90,20.4,30,667.2,700,50.4,55,32.5,60,35.2,40,30.9,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.8,6.5,85.8,90,27.5,30,430.7,700,54.3,55,45.6,60,38.2,40,35.4,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,6.3,6.5,62.4,90,28,30,482.3,700,54.8,55,30.3,60,26.6,40,38.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,6.1,6.5,84.4,90,25.7,30,400.9,700,54.1,55,55.4,60,30.6,40,31,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.7,6.5,75.7,90,28.7,30,632.5,700,50.2,55,56.5,60,38.5,40,25.1,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.2,6.5,63,90,29.2,30,481.1,700,52,55,43.4,60,24.4,40,22.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,rainfed,6.5,6.5,75.3,90,21.6,30,628.4,700,50.1,55,58.1,60,24.7,40,29.5,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,irrigated,5.1,6.5,79.8,90,24,30,514.1,700,53.8,55,30.5,60,32.2,40,34.1,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,rainfed,5.6,6.5,61,90,28.1,30,665.7,700,50.1,55,34.7,60,21.8,40,33.6,40
cowpea,pulses,Sandy soil ,rabi,Dec,Jun,irrigated,5.2,6.5,84.4,90,20.8,30,586.6,700,51.5,55,50.5,60,37.4,40,25.8,40
cowpea,pulses,well-drained soil,rabi,Oct,Apr,rainfed,5.1,6.5,84.1,90,24.1,30,626.8,700,51.8,55,54.7,60,35.7,40,20,40
cowpea,pulses,sandy Loamy soil,rabi,Nov,May,irrigated,5.8,6.5,78.2,90,20.4,30,689.5,700,53.7,55,32,60,27,40,23.2,40
